genre,band_name,album_name,album_release_date,album_id
death metal,Process Pain,Outcast of Society,2014-05-09,3umuNC93OHVhNINpgDxCEV
death metal,Haemic,Forum Galactica,2020-02-12,7rCdqDSSDS83QHiJoFqjqU
death metal,Haemic,The Lucifer Lament,2017-12-03,1gfgPJ9FHD3kOv1kgObkal
death metal,Anachronaeon,The Futile Quest for Immortality,2010-07-26,1vsRfTakobBz3GBquehEce
death metal,Anachronaeon,The New Dawn,2008-02-29,2wHYgJtz8p7pZS0rPUX8lS
death metal,Anachronaeon,As the Last Human Spot in Me Dies,2008-02-29,0E8WrqQ3MX1gHr9M68v7G5
death metal,Benightment,Empyrean Overture,2020-02-18,16mgI5npk8UMkp6c0VIUom
death metal,Blotted Science,The Animation of Entomology,2011-10-04,3xzxWAf2E3Pp1wNMFFUDb0
death metal,Blotted Science,The Machinations Of Dementia,2007-01-01,71EHzen65tPpxuAy0h7a2f
death metal,Thantifaxath,Hive Mind Narcosis,2023-06-02,0fHlCCZGxN7vytpdEuZRy2
death metal,Thantifaxath,Void Masquerading as Matter,2017-11-24,7oISmiuNTdZtx5TmF8EVO5
death metal,Thantifaxath,Sacred White Noise,2015-04-15,0vS5X5SzednqK524Sl59ED
death metal,Krallice,Porous Resonance Abyss,2023-05-05,5dPEzJAEF3ELJ14eaFfj7p
death metal,Krallice,Psychagogue,2022-06-17,444RMt69h1rsEgb5JFr2Z6
death metal,Krallice,Crystalline Exhaustion,2022-01-28,1EpD8xR3mlKjKTMZD73EAw
death metal,Krallice,Demonic Wealth,2021-03-05,3hWQQYkw9RYE5LUhaefOAA
death metal,Krallice,Mass Cathexis,2020-08-07,6g2e5ldrweVhzy5lVWgnNH
death metal,Krallice,Go Be Forgotten,2017-11-20,0WIrigf44VZRcTkzS872iF
death metal,Krallice,Prelapsarian,2016-12-21,264k3RcZ8BGWTc1TlH8gvs
death metal,Krallice,Ygg Huur,2015-08-06,0hQQ792F9BFukt4QB3fgxK
death metal,Krallice,Years Past Matter,2012-08-25,5pnUhJJEGMRlqxVZ0TiGMH
death metal,Krallice,Diotima,2011-04-26,1GU2CpDOETATm8mYizE6wO
death metal,Krallice,Dimensional Bleedthrough,2009-11-10,078lGF7UsKNpjWlIexIIh3
death metal,Krallice,Krallice,2008-07-11,3QtTDEpYQcEEMfcYGsAKI4
death metal,Monument Of Misanthropy,Unterweger,2021-11-12,2vE1mWrutWURIJJFEVUVli
death metal,Monument Of Misanthropy,Capital Punisher,2017-12-05,0nksUEn1o4TJ4q3TtpPz15
death metal,Monument Of Misanthropy,Anger Mismanagement,2014-03-15,0iYucRRKargqUNS8VLG99s
death metal,Demilich,20th Adversary of Emptiness,2014-02-21,3j6Y4vQCOlBT9CPlSnd6tI
death metal,Hannes Grossmann,To Where The Light Retreats,2021-06-01,4Vv2AV5fDsjzOume79vXqK
death metal,Hannes Grossmann,Apophenia,2019-03-11,2qQX5QMI2W4lBVm64eyU08
death metal,Hannes Grossmann,The Crypts of Sleep,2016-09-02,4j4uUXVtvpF9RsjfwqKTmH
death metal,Hannes Grossmann,The Radial Covenant,2014-02-03,3oZAI7DsyWuQWoR6Wqypmf
death metal,Hannes Grossmann,Pulsar,2016-03-18,19ByvNxSfALN8K8Oe6Xkz1
death metal,Hannes Grossmann,Shrinking Violet,2023-05-05,2hGsTFoo57TOE5wB1g5Gi5
death metal,Hannes Grossmann,The Propaganda Machine,2023-03-31,7GKai7jel0CA2C00c3BOrk
death metal,Hannes Grossmann,ORBI: The Oscillating Revenge of the Background Instruments,2019-02-01,5xPS3DRiG0ldvxIxDHh58H
death metal,Hannes Grossmann,Event Horizon,2019-10-31,4UB5QMTRmIRFe9rMdFWQUh
death metal,Akercocke,Renaissance in Extremis,2017-08-25,5256D6skKc4gdwPaPpSScA
death metal,Akercocke,Antichrist,,6bLkM6L4AXeHWibdyh2dHS
death metal,Akercocke,"Words That Go Unspoken, Deeds That Go Undone",2005-10-10,268vABoMdZ8lJ5EK0G2OQ0
death metal,Akercocke,Choronzon,,3oAfKZ6FEsamajyIx4GMq8
death metal,Akercocke,The Goat Of Mendes,,5Nzwrq2CGDpXb8RGfP4Rsd
death metal,Akercocke,Rape of the Bastard Nazarene,1999-01-01,6iPcrczMmfC8pjo6dOggyv
death metal,Glass Casket,Desperate Man's Diary,2006-06-13,08JHt541dEu37aHn9SL38T
death metal,Glass Casket,We Are Gathered Here Today...,2004-02-10,00vqJ7TjqwCzVBtVqPoiTw
death metal,Vipassi,Lightless,2024-01-26,2mrNcwbTodob7eWJ9bFeTl
death metal,Vipassi,Sunyata,2017-01-20,5FW0USZKBndlQWuiKdNF2i
death metal,Inanimate Existence,The Masquerade,2022-06-10,0myi8QoE5atNX7Ow4JwE4m
death metal,Inanimate Existence,Clockwork,2019-05-10,2pSjswovkQY2HWISQji1Tc
death metal,Inanimate Existence,Underneath a Melting Sky,2017-08-25,4sWCE537Su0yROwYseEg83
death metal,Inanimate Existence,Calling from a Dream,2016-09-16,49O18mBZmC41cXJbfTHYqH
death metal,Inanimate Existence,A Never-Ending Cycle of Atonement,2014-06-23,0DSSBqGAn5EeOVTs231E1b
death metal,Inanimate Existence,Liberation Through Hearing,2012-07-17,1qaycMrr0ab1CgdULBrCEV
death metal,Solar Eruption,The Demon's House,2023-01-27,4nKcdsybEJncJAbNuGonZB
death metal,Anata,The Conductor's Departure,,2hvJnyH5mnWjPAMhYxd2Oh
death metal,Anata,Under A Stone With No Inscription,,6OaiZpmD3jk3nWN0DEu6rS
death metal,Anata,Dreams of Death & Dismay,,6Ieq2b9D012sXISfQ6H7jr
death metal,Anata,War Series Vol. 2,,2Ny8jbcGyIImJwob1dpGbS
death metal,Anata,The Infernal Depths of Hatred,,6imnaPPx62ykoCnfwyq5bU
death metal,Wormed,Krighsu,2016-03-25,4I0z9u2oFYYmCzr31Xc0v4
death metal,Wormed,Exodromos,2013-01-01,0rz0cSVZtrjmyVjvmsIeZW
death metal,Wormed,PlanisphÆrium,2012-01-01,23dL3zfE0Mjnh88trQSIJa
death metal,Equipoise,Demiurgus,2019-03-08,608PdH40eYk8RqQYAbs3uw
death metal,Arkaik,Labyrinth of Hungry Ghosts,2022-03-11,3lKrVM1brRyZcdjhZwYpyG
death metal,Arkaik,Nemethia,2017-09-29,14J1iP88lepe1GjyRY8m0k
death metal,Arkaik,Lucid Dawn,2015-10-30,3JzK5SjS1SybCEV9ClJbVk
death metal,Arkaik,Metamorphignition,2012-10-09,1kipsQ8mVLKTuW0kkqK0HE
death metal,Arkaik,Reflections Within Dissonance,2010-03-01,1Lsp1LmlxMDv8WgegvxeIE
death metal,Arkaik,Acte premier,2011-12-25,2pPZfpmik584r9oNsexlX6
death metal,Virvum,Illuminance,2017-09-01,6HjhsPr2LqBxqJYeAQymbx
death metal,Earth Eater,Infinite Ruin,2022-05-18,3cqkV0LSb4gSLsIi0NxPPV
death metal,Earth Eater,Immortal,2019-08-26,4d6OYipuk1RCSwIfbjan7N
death metal,Earth Eater,Oblivion,2018-06-02,2UhRT1ngLfo5Ez3c2FwsBx
death metal,Ophidian I,Desolate,2021-07-16,09WCbicpgLHhn3h1zSMrqA
death metal,Abnormality,Sociopathic Constructs,2019-05-10,0ivjIcmCCFhtVOwKlNFzLC
death metal,Abnormality,Mechanisms of Omniscience,2016-04-29,69U6xqtHHi6HtmVJMFpMmm
death metal,Abnormality,Contaminating the Hive Mind,2012-06-01,5XyWYy17DLJzSrunlODqTr
death metal,Sleep Terror,Railroad to Dystopia,2023-02-24,6Z0w655ZSU5Vf2wTinAeJ1
death metal,Sleep Terror,Above Snakes,2021-03-26,5fm2tIhsPhoIFErh74IyGf
death metal,Sleep Terror,Abreaction,2019-08-10,2GvPv2m2soSjFCWQpoT2T6
death metal,Sleep Terror,El Insomne,2018-06-28,1AImiSGe1bRjTefoNWeDyH
death metal,Sleep Terror,Unihemispheria,2015-07-17,5RYRoxwPfv6UHqpgaSA6Ph
death metal,Sleep Terror,Probing Tranquility,2006-05-01,7wpYigZoImGRM20VLKdjFa
death metal,Brain Drill,Boundless Obscenity,2016-07-02,2AfaxqWnGt7GIjsBbnj0pC
death metal,Brain Drill,Quantum Catastrophe,2010-05-11,1GOTLpKkmyHGkLYr7OS6C1
death metal,Brain Drill,Apocalyptic Feasting,2008-07-22,2tHi1rdPEBaj5gEEtGpdLY
death metal,Carrion Vael,Abhorrent Obsessions,2022-08-12,4R7fY3CLw58ajaB8SwYxwc
death metal,Carrion Vael,God Killer,2020-06-19,2yzcx6eB3ycXDsk13RDQet
death metal,Carrion Vael,Resurrection of the Doomed,2017-03-25,3eHgl8JdVMejxPJHvHnoLQ
death metal,Alustrium,A Monument to Silence,2021-06-18,0lJo0wkSIN5FPiLeQ9Aa5u
death metal,Alustrium,A Tunnel to Eden,2015-07-24,2DwcoWv2zpFwD9AVzgoTXN
death metal,Alustrium,An Absence of Clarity,2011-11-13,1W0iNBqCTUq9QrkuomGSYj
death metal,Irreversible Mechanism,Immersion,2018-09-14,6ze9ttcCxBnnc1Ujhh4Pg4
death metal,Irreversible Mechanism,Infinite Fields,2015-03-31,6mGDYznCzJ2BRrFE7nAXV3
death metal,Warforged,The Grove | Sundial,2022-09-09,1Nr4ndbKo1f5yD4VeRYCXl
death metal,Warforged,I: Voice,2019-05-10,1kS9bkcY4yORQ9IVN5N4Y2
death metal,Kronos,Songs & Symphoniques: The Music of Moondog,2023-09-29,6IR9zTDocgyTGytYOO19F1
death metal,Kronos,Michael Gordon: Campaign Songs,2023-07-21,02yGr0YVBcfc6tWDLqQtj3
death metal,Kronos,Mỹ Lai,2022-05-20,5v8BPvg5jNsLd8fSVeips2
death metal,Kronos,Long Time Passing: Kronos Quartet and Friends Celebrate Pete Seeger,2020-10-09,5IlG6uyPJFej3IzDSVLyWx
death metal,Kronos,Terry Riley: Sun Rings,2019-08-30,0JSC85wZIL0u7uwbO2rv5J
death metal,Kronos,Placeless,2019-03-01,3tulWQL7yrrYoURM8QXqXq
death metal,Kronos,Michael Gordon: Clouded Yellow,2018-05-04,27KwUJ3r7YIlHnyKuDuLEl
death metal,Kronos,Landfall,2018-02-16,0wlfDUha7eayPeX23rK65v
death metal,Kronos,Ladilikan,2017-09-15,6QTcerckteZ2pWqVAAdrw5
death metal,Kronos,Folk Songs,2017-06-09,2ZSxyiSmqmpeC5I2D2XrnQ
death metal,Kronos,Aleksandra Vrebalov: The Sea Ranch Songs,2016-09-30,4QCDEQzW4gswgS9mLA3Dad
death metal,Kronos,Rebirth of a Nation,2015-08-28,0fQ3RIqv1QMvCQkBpx1XHO
death metal,Kronos,Sunrise of the Planetary Dream Collector,2015-06-16,2UxxjlRWyWovbWCZCOCpyu
death metal,Kronos,Derek Charke: Tundra Songs,2015-03-10,4ogBvTpzvxed8oJfEgFhoH
death metal,Kronos,Kronos Explorer Series,2014-04-08,4hKc7Avac3V0YcfugTetkM
death metal,Kronos,A Thousand Thoughts,2014-04-08,55nl6P7KwsAjI7LL6eAO7u
death metal,Kronos,Adventureland,2014-03-25,1OVmk5c7bpb7pXGw8lScQb
death metal,Kronos,Aheym,2013-11-05,7niMyBNBYrDYDNX2sNECjN
death metal,Kronos,String Quartets,2013-04-09,5UJOzGL7n9ca0XKXUdiTT5
death metal,Volturyon,Xenogenesis,2020-07-24,7vae9di1nbS7p2yA8ULfp3
death metal,Volturyon,Cleansed by Carnage,2016-09-02,04p4o2mebr1KhLEBtIDObY
death metal,Volturyon,Coordinated Mutilation,2011-03-15,6V9xNwruyyhy9v2bYBCspX
death metal,Engulf,Engulfed in Obscurity,2017-03-22,6JsVzjpwh3jKAQXu3iHohF
death metal,Severed Savior,Brutality Is Law,,0sgVnVL21Es5zgIMPPCEEZ
death metal,Severed Savior,Servile Insurrection,2008-01-01,2TFXY0HHYFL35sbXd5Kd7X
death metal,Severed Savior,Forced To Bleed,,15gGlSQ9LO6K5mCtDs8r4G
death metal,Plaguebringer,Diabolos,2019-02-16,6bLa9sJrRV7VtUfCvY83kg
death metal,Obsidious,Iconic,2022-10-28,5HyMWbeLwM3rB70heGbf3p
death metal,Fractal Universe,The Impassable Horizon,2021-06-25,4khVwXRmtXoWxDyFjCvY3d
death metal,Fractal Universe,Rhizomes of Insanity,2019-04-19,4gUtIX69Runb4NzaLUohYT
death metal,Fractal Universe,Engram of Decline,2017-04-14,3XTsHWr5HD9BmgvQKbcdqo
death metal,Omnivortex,Circulate,2023-09-29,13xgdz04DPDIlHp2b9Khr4
death metal,Omnivortex,Diagrams of Consciousness,2020-11-20,36xNwuySKqnF8FZ54Ze1C6
death metal,Xenobiotic,Hate Monolith,2022-09-02,755IxwbFXFGvZhS6Kgot9s
death metal,Xenobiotic,Mordrake,2020-02-21,3hLjIxpURHL5YdU12c4JFy
death metal,Xenobiotic,Prometheus,2018-11-16,2u7nHMhcB2UJv02U6aKRm3
death metal,Abysmal Torment,The Misanthrope,2018-09-21,6aE3qNL9gKLzDTsoZgHOs3
death metal,Abysmal Torment,Cultivate The Apostate,2014-01-01,4spSWhwTBc36aEYMeLfhj6
death metal,Abysmal Torment,Omnicide,2009-02-24,5CgyEF4p1ltzB8wIMFt0IP
death metal,Abysmal Torment,Epoch of Methodic Carnage,2006-02-28,2ieBlsQDzgOE8qMfvQnIH8
death metal,Greylotus,Dawnfall,2022-07-08,15zEbD82yjfTLokQo0Jrjn
death metal,Burial In The Sky,The Consumed Self,2021-08-13,6u0EOZb6Nn1pOQWqsCmPgT
death metal,Burial In The Sky,Creatio Et Hominus,2018-06-01,2Pqdx3fdtHBSE1u4w27Qzl
death metal,Burial In The Sky,Persistence of Thought,2016-11-04,5fDgqFQJT4hFQAKhvsfiJF
death metal,Pyrrhon,Abscess Time,2020-06-26,2KrOZmblJxFecpw8eCmHvU
death metal,Pyrrhon,What Passes For Survival,2017-08-11,2euhrmiVWOGcCm4afnw6ot
death metal,Pyrrhon,The Mother of Virtues,2014-04-01,5f1cLwa37KHnzkHHVEOhff
death metal,Pyrrhon,En Memoria,,6bwbrqW8Wg68DBlknJfmhA
death metal,Antropofagus,Origin,2022-10-28,1pKbTt2vb6MNYWLx9Vhd3Q
death metal,Antropofagus,Methods Of Resurrection Through Evisceration,2017-05-12,7vuGCObAB83y2BB04lRFGc
death metal,Antropofagus,No Waste Of Flesh,2011-06-21,0gy6CWNjit6J792Vqh5f4K
death metal,Devangelic,Xul,2023-04-07,0EI93Na0jTAqPfYmdMVIjA
death metal,Devangelic,Ersetu,2020-05-15,7e3AMVOfAjUt1lZaz9Pxuj
death metal,Devangelic,Phlegethon,2017-10-27,5t4mwYkVvAZskfkjFkgFX6
death metal,Devangelic,Resurrection Denied,2014-06-24,5IcQk2gOLlOrE5RudE9Sys
death metal,Murder Made God,Endless Return,2019-09-20,6W4aDcG1WyaqxequxYZjOX
death metal,Murder Made God,Enslaved,2016-04-15,0LDjDYwMGVT2oU4dSxqJo4
death metal,Murder Made God,Irreverence,2013-06-25,5lLi5oJc5LxPIEtLd39gMk
death metal,Circle Of Dead Children,Psalm Of The Grand Destroyer,2015-05-26,0iO4tB0NUsyEYrIFIiG2Vq
death metal,Circle Of Dead Children,Zero Comfort Margin,,0xq2zbKwuhzUcIbE8vwOPI
death metal,Circle Of Dead Children,Human Harvest,2003-04-29,70uJ5J42VWnryLB2faKPJJ
death metal,Gigan,"En Vivo Desde Monterrey, Vol. 2",2014-11-25,73idPNdHCVrag0c5eLT6iF
death metal,Gigan,En Vivo Desde Monterrey,2014-01-17,3wprTw6OMXIbxysjvacFnU
death metal,Gigan,Huella Digital,2006-08-23,5QhgUlu8m5VY82jCOysBPg
death metal,Gigan,Por Ti,2005-04-28,6teggOxhCD0iQHXhfc9bTQ
death metal,Gigan,Sin Riendas,2004-08-03,12fah3o8syORLbVygd9nrU
death metal,Gigan,Siempre Arriba,2003-07-22,1qj6qo6T2IRJ1ENBiphq9t
death metal,The Last of Lucy,Moksha,2022-02-18,6SCQ49IgyKj0aEfA3w0Fhy
death metal,The Last of Lucy,Ashvattha,2017-11-17,51ouO8XJI0mXCrIjaDCNdp
death metal,Dark Matter Secret,Perfect World Creation,2017-06-02,5Wce5HvortVOnBbbTqKbGN
death metal,Aethereus,Leiden,2022-01-14,4ci2Vo0n3PneRi7KuPcSsE
death metal,Aethereus,Absentia,2018-08-10,1RZCJU4DEC776Jv7j4ojSi
death metal,Dessiderium,Aria,2021-12-10,4xJ42d0vGYzlewKu2hy5ZR
death metal,Dessiderium,Shadow Burn,2020-06-25,5ITJuFkfZ2SIIDjOUguYJr
death metal,Neurectomy,Overwrought,2023-11-17,0Nfa7ezoIjz0YdDlUsev3M
death metal,Terminal Function,Clockwork Sky,2015-09-18,3CEwehP2D1iaJtAAErPL76
death metal,Terminal Function,Measuring The Abstract,2008-01-01,3rnNhQgjzlirLjJpqZoujA
death metal,Killitorous,The Afterparty,2020-05-22,1JgZ46kBolRVCwpddCwZXn
death metal,Killitorous,Party Grind,2014-05-21,4immuFeWgQoEN6WiGvZEkR
death metal,A Loathing Requiem,Psalms of Misanthropy,2016-09-02,2fgW4CyScgMP1kmak0ZvRe
death metal,A Loathing Requiem,Acolytes Eternal,2015-07-31,0Gjy0duY4MUqN9DP5IOrO5
death metal,Unfathomable Ruination,Enraged And Unbound,2019-11-22,3ayuXzCCJdCdPgQeElV4AD
death metal,Unfathomable Ruination,Finitude,2016-10-14,1rsxRSsz4bpkBkQGHZi7lg
death metal,Unfathomable Ruination,Misshapen Congenital Entropy,,1q4dv63LL0vbU5HiEqzd4q
death metal,Augury,Illusive Golden Age,2018-03-30,3m00wek6KQmli1uf62GmYm
death metal,Augury,Fragmentary Evidence,2009-07-17,127WocxLEpC3SHMhz1Xmll
death metal,Augury,Lobotomy Music,2010-06-29,2VgWUEMnALsV32vOMePOF7
death metal,Augury,The First Stand,2020-07-17,4qI2RoJWoVeV314I6lZOaO
death metal,Augury,Toxicology Music,2011-03-29,5IDCIpWlUdJSygHAWzwL9j
death metal,Augury,Determine,2022-10-26,3WBwnxaZmosWFr1NA1z5T3
death metal,The Devils of Loudun,Escaping Eternity,2022-02-11,2L3TXLY5zbPe94MUrT920Z
death metal,Fleshwrought,Dementia/Dyslexia,2010-08-03,5akssHXxhUqSx9WkkmJMDk
death metal,Ominous Ruin,Amidst Voices that Echo In Stone,2021-02-26,62TdqnT3h09ZYALpnTuVYl
death metal,Ominous Ruin,Exiled,2015-06-09,5yBKzM9nGeYwA0BbvW1yT7
death metal,AHTME,Mephitic,2020-07-24,6Z36eUoccUGeIgzIH6kN24
death metal,AHTME,Sewer Born,2018-06-01,7aeY8TaGjg4w6CvPeRmJxB
death metal,AHTME,The Demonization,2016-03-25,1u4tZ63fkEKZ8wZeHUETM3
death metal,Baring Teeth,The Path Narrows,2023-10-20,7d3hsG8YS9l1ASkH0UCpqJ
death metal,Baring Teeth,Transitive Savagery,2018-11-16,0GEUEDmGuJZq2ZizXmDHE1
death metal,Baring Teeth,Ghost Chorus Among Old Ruins,2014-11-24,3b2JW5X1SU2Pi13wkIZoyt
death metal,Baring Teeth,Atrophy,2011-01-01,3nPszoeMHTwz61EP8oN3eC
death metal,Iniquitous Deeds,Incessant Hallucinations,,2X3GGnBlUvDiDG96v3bRqU
death metal,ATRÆ BILIS,Apexapien,2021-10-08,2LZC8Ser7wmVu0OjX27LLh
death metal,Dead World Reclamation,Aura of Iniquity,2021-04-23,2iT2xa1R5MZP0rujaWkiSL
death metal,Dead World Reclamation,Sentient,2017-10-13,0WKdcp84Je609IWezCDA4e
death metal,Protosequence,A Blunt Description of Something Obscene,2020-05-19,5JcVU6Ocy64MYI8cfnzwvW
death metal,Profanity,Fragments of Solace,2020-12-04,6iSFrCYXqtM6Rh3pROJX08
death metal,Profanity,The Art of Sickness,2017-04-21,1A42t9I9lAnvdQAsAMxVHa
death metal,Profanity,Slaughtering Thoughts,2000-05-17,2cGdh1edPoCLIx3fITAN0R
death metal,Profanity,Shadows to Fall,1997-03-01,0h6yCOJTgymdHBmRBQObTV
death metal,Profanity,The Works,2011-08-22,3PxdkeqVRMML5QVTuEAlA8
death metal,Profanity,Ailime's Trip,2020-10-11,5wp39fLtKD2sAUWKnTgcCz
death metal,Vitrified Entity,Eternal Vitreous Dissolve,2021-09-30,78y8iBGqGLRbnyQd4vxJ9E
death metal,Blade of Horus,Obliteration,2018-12-09,4W6JO7uX1oWlXxl3kBFJQE
death metal,Omophagia,Rebirth in Black,2022-09-16,0bzjaI7G3thIkYAgXKFCwN
death metal,Omophagia,646965,2019-09-06,660mLSkyX2Dga9EcKYw3OD
death metal,Omophagia,In the Name of Chaos,2016-04-15,02cnQj8WsFqS0eh5da4YjJ
death metal,Omophagia,Guilt By Nescience,2010-05-15,4a0boU6X61jupCnXM7nhuM
death metal,Deadborn,Dogma Anti God,2018-12-07,3BE5vtgoPicZZaASTSOCde
death metal,Deadborn,Mayhem Maniac Machine,2012-04-20,4mwwSnWUYxDlHSxKQDSeyb
death metal,Deadborn,Stigma Eternal,2007-10-19,07bzq2O6R5xfdp7xfMEl5N
death metal,Eximperitus,Sahrartu,2021-01-29,5EbTlkfaYV7JV7yZi0PheY
death metal,Eximperitus,Projecting the Singular Emission of the Doctrine of Absolute and All-Absorbing Evil…,2016-07-07,6Fs0CYgIDx1uqoFvHDWidf
death metal,Cause N Effect,Validation Through Suffering,2023-03-04,5jrVuMRaE54IEYm8ij9lEO
death metal,Mass Infection,Shadows Became Flesh,2018-12-07,44kzU9gD4GLNLOIkVhAb2V
death metal,Mass Infection,For I am Genocide,2014-04-01,2jhtXQ5kDoLmW3hejbGtTY
death metal,Mass Infection,The Age Of Recreation,2009-11-20,70diSbpkZng9kW8PESp0Qs
death metal,Mass Infection,Atonement For Iniquity,2007-02-26,3BZFO8Fnt0rve7yBjJ48mk
death metal,Serocs,Vore,2020-06-26,1BB4fZWwJ8JmVXDJEFpMYy
death metal,Serocs,The Phobos / Deimos Suite,2018-10-26,4Z3rPkXWkV1EfZay27r8oA
death metal,Serocs,...and When The Sky Was Opened,2015-11-27,17KQQwyJIQwAfuZxnyQtkN
death metal,Serocs,The Next,2013-10-01,3gee4PqdYm4SpsZE2NW21K
death metal,Aronious,Irkalla,2022-08-12,1IhTTJpuoiyWXKwRVqlFio
death metal,Aronious,Perspicacity,2020-03-13,4urwudQ8akQT8u5n9Ia2IL
death metal,Aronious,Truth in Perception,2014-04-04,4f20QSUib4VyxzfUnFRFkx
death metal,Desecravity,Anathema,2019-01-25,2PTQyi03Sm84WJGG4F60mu
death metal,Desecravity,Orphic Signs,2014-11-24,4OfIv0ny7CVUusNKUMAmrc
death metal,Desecravity,Implicit Obedience,2012-01-01,0bVLm6pFo7yx3ZDLP3c0R0
death metal,Bloodtruth,Martyrium,2018-09-28,5bakaq91K43Jm8Jl5K55F7
death metal,Bloodtruth,Obedience,2014-09-16,1T1okJ8XQ3oRR2Wj0RpgtK
death metal,Odious Mortem,Synesthesia,2020-01-17,0PX3qyO9DFO3qLV8De1ouk
death metal,Odious Mortem,Devouring the Prophency,2010-07-13,17rtOCQqkikzwAWKqreb04
death metal,Odious Mortem,Cryptic Implosion,,4jh6nvbZrk2B5CCi3lWcvT
death metal,The Kennedy Veil,Imperium,2017-10-20,1KPiPsVso9rYRFcZoQ2QiC
death metal,The Kennedy Veil,Trinity of Falsehood,2014-01-21,2kDoxZph4hNjLkWh5ukLks
death metal,Acausal Intrusion,Panpsychism,2023-09-22,6LghvPKtQuVmycihK0pdis
death metal,Acausal Intrusion,Seeping Evocation,2022-09-30,7l1HttSCWUiq9JR9MI1YMm
death metal,Acausal Intrusion,Nulitas,2021-05-21,1cjpnTazSoPw1nifCNVwVz
death metal,Spectrum of Delusion,Neoconception,2020-09-11,300ZUr4UABCc1Z4hyMc5bS
death metal,Spectrum of Delusion,Esoteric Entity,2017-08-18,2w7QRg9kAV0veiXUgT2lvQ
death metal,Anomalous,Ohmnivalent,2011-03-15,2pwHih1HOdRkpPjFBcGjEr
death metal,Anachronism,Meanders,2023-01-27,5uZNpFKELGKlq5iJkVlIuF
death metal,Anachronism,Orogeny,2018-07-05,6Ci62SdNmYeUYoMA9iOfA2
death metal,Veld,S.I.N.,2018-06-15,0oJetRteXjBDuC2CJBKCiE
death metal,Veld,Daemonic - The Art of Dantalian,2015-10-02,4wPzZQPZF6OVKlTCKS6a49
death metal,Veld,Frequency Vol.2,2021-05-18,29BkReIFQy6eKXnd80HhCe
death metal,Contrarian,Demos & Oddities,2023-07-28,5CYm33ihyh90GUnGObM7Wr
death metal,Contrarian,Sage of Shekhinah,2023-03-17,2gkTD880B8WT9HDI4T2AQC
death metal,Contrarian,Only Time Will Tell,2020-11-20,5jTaUoZruYt1DQlhNpXwpc
death metal,Contrarian,Their Worm Never Dies,2019-03-15,02izRxqMzr2KCCg0RQYjYW
death metal,Contrarian,To Perceive Is To Suffer,2017-07-28,3ehZC3hI62S8DHTVwX595o
death metal,Contrarian,Polemic,2015-11-20,2SW0iOzvjTGpL1hs5sC4Vj
death metal,Devil's Reef,The Droste Observer,2023-12-08,6r8u4Oouu56QsEh95Cp7jP
death metal,Devil's Reef,Chosen by the Sea,2021-01-15,4Q6lipWdQtYKo190tz3G6M
death metal,Ontogeny,Antisocial Media,2018-12-24,3aeYaCi3TW6FlyzkxKxJGb
death metal,Ontogeny,Hymns of Ahriman,2015-02-02,1eI0HHBKs4sbU3q9JRsSS0
death metal,Ontogeny,Discord and Disillusion,2015-01-30,4soE3p6jPdYI5DXqwrtUOK
death metal,Rejuvenation,CRYSTALLINE,2022-04-04,475YSnonwibgFXzp8zeryu
death metal,Rejuvenation,A Grime Awakening,2022-11-22,6WQc5ERHQ5Mq0nogDn1vQS
death metal,Distention,Nothing Comes from Death,2023-08-11,2RQcZL8dITllFs2vkoR50G
death metal,The Beast of Nod,Multiversal,2021-03-29,4GLni1lQE53YNi1aVsArr4
death metal,The Beast of Nod,Vampira: Disciple of Chaos,2018-05-21,3JRmfZp244hDWlbB6o4Uo0
death metal,Abhorrent Decimation,The Pardoner,2017-07-28,4qScmu3BfG2yT5TB3nkSKT
death metal,Replacire,Do Not Deviate,2017-03-17,41ne6o761jGCPwBd0CF3Kq
death metal,Replacire,The Human Burden,2012-11-05,1IOXIr99gFcUxJasAkzTNi
death metal,Deviant Process,Nurture,2021-10-15,2l072B8q0KJsguKeG76STp
death metal,Deviant Process,Paroxysm,,3ocMWDzrVzOzBuPO5oA9rB
death metal,All Tomorrows,Sol Agnates,2015-05-19,3A2Z2mqC7B0vaygu9M0oys
death metal,All Tomorrows,Opilion,2011-09-26,2cTOJiSnW76NgB0MSQseai
death metal,Descarnado,Enajenacion,2022-11-11,3DaDXAqupKnW0umeQ42Il4
death metal,Descarnado,Ente,2019-07-05,3ny3ebCbCblTWLBsAukYTk
death metal,Descarnado,Niño Zombi,2015-08-03,32pch13KvUCPUZ3H2Icxdv
death metal,Continuum,Spitbag Mixtape,2019-04-04,4TPynfBAK64Ans3zFjssBJ
death metal,Continuum,Xperiment,2018-05-21,2VgEEH6r47Jr1qvxKq92lI
death metal,Continuum,Traumwerk,2018-04-13,6u4yVnkzLvrPkVYirkRc7g
death metal,Continuum,Terra Mofino,2017-03-17,66ZjUCmroMfkswzeXLxxUf
death metal,Continuum,Felzer: Transforming an Ancient Tradition,2016-06-10,57oojYGHMB0lDJU4N8syqR
death metal,Continuum,Loud,2015-04-16,6VACsDqNXL3fsH3oFtd7Hl
death metal,Continuum,Mayenschein,2014-04-11,0tpk5pxm9cGEFaH9vvpDPm
death metal,Continuum,Bach: Flute Sonatas,2011-01-01,0487EkMNgrhbveDqyUY5Tx
death metal,Continuum,Till It Bleeds,2009-10-05,5ByFoYwHBZtmnDDTpf3DuA
